attr2888,attr2889,attr2890,attr2891,attr2892,attr2893,attr2894,attr2895,attr2896,attr2897,attr2898,attr2899,id,classification
-0.237,0.288,0.631,0.619,0.616,0.63,0.63,0.273,0.293,-0.049,-0.049,0.61,DNA-27_PSt,2.1
-0.188,0.436,0.73,0.681,0.68,0.729,0.729,0.276,0.44,0.02,0.02,0.678,DNA-29_LSal,2.1
-0.156,0.074,0.19,0.692,0.32,0.189,0.189,0.116,0.075,-0.001,-0.001,0.317,DNA-29_PSt,2.1
-0.359,0.409,0.687,0.7,0.65,0.686,0.686,0.251,0.414,0.066,0.066,0.647,DNA-2B_ATr,2.1
-0.253,0.237,0.535,0.812,0.679,0.534,0.534,0.197,0.242,0.065,0.065,0.676,DNA-2B_PPac,2.1
-0.39,0.424,0.682,0.578,0.677,0.682,0.682,0.208,0.428,0.021,0.021,0.675,DNA-2B_PPo,2.1
-0.289,0.446,0.793,0.782,0.784,0.792,0.792,0.336,0.454,0.07,0.07,0.778,DNA-2B_RPr,2.1
-0.355,0.226,0.527,0.763,0.643,0.525,0.525,0.171,0.229,0.072,0.072,0.637,DNA-2C_ATr,2.1
-0.315,0.449,0.798,0.766,0.784,0.797,0.797,0.354,0.457,0.078,0.078,0.778,DNA-2C_RPr,2.1
-0.293,0.41,0.765,0.747,0.737,0.763,0.763,0.429,0.417,0.09,0.09,0.731,DNA-2D_ATr,2.1
-0.381,0.268,0.562,0.656,0.63,0.56,0.56,0.138,0.272,0.026,0.026,0.625,DNA-2E_ATr,2.1
-0.473,0.317,0.536,0.482,0.519,0.535,0.535,0.231,0.318,-0.002,-0.002,0.518,DNA-2N1_PBa,2.1
-0.379,0.429,0.853,0.882,0.9,0.85,0.85,0.547,0.439,0.156,0.156,0.892,DNA-2N_PPa,2.1
-0.292,0.355,0.606,0.634,0.62,0.606,0.606,0.247,0.359,0.011,0.011,0.617,DNA-2_AAe,2.1
-0.212,0.093,0.451,0.38,0.645,0.452,0.452,-0.015,0.096,-0.11,-0.11,0.647,DNA-2_ACe,2.1
-0.489,0.282,0.661,0.653,0.687,0.66,0.66,0.113,0.288,0.04,0.04,0.682,DNA-2_ADi,2.1
-0.372,0.571,0.852,0.618,0.739,0.852,0.852,0.326,0.578,0.021,0.021,0.734,DNA-2_AEc,2.1
-0.414,0.38,0.646,0.695,0.675,0.645,0.645,0.354,0.383,0.033,0.033,0.671,DNA-2_AFC,2.1
-0.384,0.183,0.411,0.653,0.54,0.409,0.409,0.075,0.184,-0.066,-0.066,0.535,DNA-2_AG,2.1
-0.393,0.387,0.729,0.632,0.684,0.728,0.728,0.231,0.393,0.035,0.035,0.679,DNA-2_ATr,2.1
-0.262,0.156,0.36,0.702,0.531,0.359,0.359,0.117,0.157,-0.026,-0.026,0.527,DNA-2_CCri,2.1
-0.277,0.265,0.461,0.54,0.433,0.461,0.461,0.149,0.267,-0.073,-0.073,0.43,DNA-2_CQ,2.1
-0.366,0.239,0.557,0.657,0.682,0.555,0.555,0.185,0.243,-0.003,-0.003,0.676,DNA-2_CTe,2.1
-0.445,0.434,0.869,0.849,0.948,0.867,0.867,0.487,0.442,0.072,0.072,0.942,DNA-2_DBp,2.1
-0.222,0.29,0.694,0.933,0.814,0.692,0.692,0.385,0.295,0.187,0.187,0.809,DNA-2_DPu,2.1
-0.256,0.453,0.744,0.658,0.696,0.743,0.743,0.339,0.46,0.056,0.056,0.693,DNA-2_ECa,2.1
-0.338,0.278,0.562,0.707,0.658,0.56,0.56,0.244,0.283,0.031,0.031,0.652,DNA-2_EL,2.1
-0.33,0.173,0.366,0.57,0.46,0.365,0.365,0.082,0.173,-0.04,-0.04,0.456,DNA-2_EN,2.1.1.10
-0.453,0.261,0.24,1.062,0.524,0.241,0.241,0.073,0.253,0.181,0.181,0.523,DNA-2_FV,2.1
-0.287,0.425,0.748,0.559,0.665,0.747,0.747,0.222,0.43,-0.094,-0.094,0.661,DNA-2_LCh,2.1
-0.372,0.416,0.516,0.434,0.481,0.517,0.517,0.195,0.417,-0.078,-0.078,0.478,DNA-2_LG,2.1
-0.346,0.236,0.478,0.642,0.573,0.477,0.477,0.143,0.237,-0.035,-0.035,0.569,DNA-2_LMi,2.1
-0.541,0.345,0.586,0.915,0.745,0.586,0.586,0.066,0.346,0.138,0.138,0.743,DNA-2_LVa,2.1
-0.209,0.363,0.641,0.541,0.607,0.641,0.641,0.279,0.368,-0.053,-0.053,0.603,DNA-2_MLP,2.1
-0.302,0.264,0.514,0.829,0.689,0.513,0.513,0.208,0.268,0.119,0.119,0.685,DNA-2_NV,2.1
-0.442,0.444,0.668,0.548,0.566,0.668,0.668,0.245,0.447,-0.052,-0.052,0.562,DNA-2_OS,2.1
-0.415,0.206,0.39,0.651,0.54,0.389,0.389,0.101,0.205,-0.012,-0.012,0.537,DNA-2_PBa,2.1
-0.269,0.349,0.696,0.882,0.786,0.694,0.694,0.342,0.355,0.078,0.078,0.781,DNA-2_PPac,2.1
-0.358,0.418,0.658,0.503,0.666,0.658,0.658,0.166,0.423,-0.01,-0.01,0.666,DNA-2_PPo,2.1
-0.287,0.447,0.775,0.514,0.67,0.773,0.773,0.374,0.453,-0.088,-0.088,0.664,DNA-2_PSt,2.1
-0.353,0.502,0.808,0.62,0.775,0.808,0.808,0.446,0.508,0.088,0.088,0.772,DNA-2_RC,2.1
-0.317,0.462,0.789,0.784,0.773,0.787,0.787,0.322,0.469,0.077,0.077,0.767,DNA-2_RPr,2.1
-0.705,0.565,0.621,0.558,0.545,0.622,0.622,0.204,0.563,-0.039,-0.039,0.542,DNA-2_SBi,2.1
-0.298,0.169,0.469,0.702,0.587,0.468,0.468,0.14,0.172,-0.0,-0.0,0.584,DNA-2_SM,2.1.1.13
-0.285,0.124,0.375,0.524,0.449,0.373,0.373,-0.004,0.124,-0.101,-0.101,0.446,DNA-2_SP,2.1
-0.346,0.296,0.536,0.678,0.603,0.534,0.534,0.163,0.298,0.056,0.056,0.597,DNA-2_SSa,2.1
-0.288,0.376,0.66,0.771,0.69,0.659,0.659,0.18,0.381,0.056,0.056,0.685,DNA-3-10_NV,2.1
-0.279,0.154,0.563,0.857,0.806,0.561,0.561,0.258,0.158,0.119,0.119,0.8,DNA-3-1B_DR,2.1
-0.367,0.093,0.393,1.065,0.687,0.392,0.392,0.146,0.096,0.197,0.197,0.686,DNA-3-1N_OS,2.1
-0.289,0.458,0.772,0.702,0.714,0.771,0.771,0.421,0.463,0.041,0.041,0.708,DNA-3-1_CE,2.1
-0.357,0.653,0.953,0.472,0.72,0.953,0.953,0.96,0.664,0.038,0.038,0.716,DNA-3-1_DPur,2.1
-0.409,0.35,0.666,0.78,0.76,0.664,0.664,0.287,0.354,0.061,0.061,0.756,DNA-3-1_DR,2.1
-0.327,0.225,0.461,0.758,0.53,0.46,0.46,0.19,0.228,0.021,0.021,0.524,DNA-3-1_NV,2.1
-0.282,0.386,0.665,0.685,0.651,0.664,0.664,0.338,0.391,0.093,0.093,0.648,DNA-3-1_PTr,2.1
-0.381,0.191,0.595,1.021,0.863,0.592,0.592,0.213,0.194,0.159,0.159,0.86,DNA-3-1_SBi,2.1
-0.379,0.223,0.5,0.446,0.483,0.498,0.498,0.185,0.23,-0.145,-0.145,0.478,DNA-3-1_TA,2.1
-0.401,0.382,0.642,0.655,0.67,0.64,0.64,0.306,0.385,-0.038,-0.038,0.664,DNA-3-2B_DR,2.1
-0.375,0.272,0.564,0.727,0.645,0.563,0.563,0.199,0.274,0.007,0.007,0.641,DNA-3-2B_PTr,2.1
-0.474,0.02,0.157,0.526,0.443,0.155,0.155,0.038,0.017,-0.071,-0.071,0.439,DNA-3-2N_SBi,2.1
-0.409,0.266,0.497,0.684,0.602,0.496,0.496,0.088,0.267,-0.017,-0.017,0.597,DNA-3-2_DR,2.1
-0.62,0.373,0.561,0.687,0.612,0.561,0.561,0.324,0.373,-0.046,-0.046,0.604,DNA-3-2_NV,2.1
-0.426,0.4,0.745,0.73,0.764,0.745,0.745,0.387,0.405,0.071,0.071,0.761,DNA-3-2_PTr,2.1
-0.383,0.138,0.31,0.623,0.507,0.307,0.307,0.095,0.137,-0.048,-0.048,0.504,DNA-3-2_TA,2.1
-0.403,0.14,0.387,0.589,0.562,0.385,0.385,0.038,0.144,-0.111,-0.111,0.559,DNA-3-2_ZM,2.1
-0.355,0.377,0.647,0.736,0.704,0.645,0.645,0.191,0.381,0.021,0.021,0.701,DNA-3-3_DR,2.1
-0.331,0.349,0.614,0.672,0.639,0.613,0.613,0.228,0.354,0.01,0.01,0.635,DNA-3-3_NV,2.1
-0.371,0.488,0.874,0.672,0.834,0.872,0.872,0.545,0.496,0.02,0.02,0.829,DNA-3-3_PTr,2.1
-0.307,0.283,0.55,0.645,0.613,0.548,0.548,0.191,0.287,-0.024,-0.024,0.61,DNA-3-4_NV,2.1
-0.349,0.362,0.615,0.626,0.59,0.613,0.613,0.161,0.365,-0.086,-0.086,0.585,DNA-3-5_DR,2.1
-0.248,0.176,0.482,0.621,0.585,0.481,0.481,0.171,0.179,-0.023,-0.023,0.583,DNA-3-5_NV,2.1
-0.377,0.277,0.49,0.609,0.487,0.489,0.489,0.195,0.28,-0.128,-0.128,0.482,DNA-3-5_ZM,2.1
-0.314,0.389,0.797,0.848,0.861,0.794,0.794,0.469,0.397,0.045,0.045,0.852,DNA-3-6B_DR,2.1
-0.319,0.216,0.468,0.623,0.563,0.467,0.467,0.143,0.217,-0.018,-0.018,0.559,DNA-3-6_NV,2.1
-0.274,0.118,0.295,0.648,0.418,0.295,0.295,0.09,0.117,-0.011,-0.011,0.415,DNA-3-7_CR,2.1.1.6
-0.323,0.341,0.622,0.776,0.716,0.62,0.62,0.27,0.345,0.078,0.078,0.712,DNA-3-7_NV,2.1
-0.404,0.477,0.687,0.761,0.653,0.687,0.687,0.344,0.484,0.078,0.078,0.65,DNA-3-9_NV,2.1
-0.367,0.538,0.848,0.581,0.74,0.848,0.848,0.449,0.545,-0.005,-0.005,0.736,DNA-30_LSal,2.1
-0.272,0.255,0.362,0.545,0.381,0.362,0.362,0.271,0.256,-0.066,-0.066,0.377,DNA-30_PSt,2.1
-0.336,0.476,0.738,0.635,0.676,0.737,0.737,0.377,0.482,0.034,0.034,0.672,DNA-31_LSal,2.1
-0.269,0.312,0.642,0.616,0.638,0.641,0.641,0.262,0.317,-0.023,-0.023,0.635,DNA-31_PSt,2.1
-0.382,0.428,0.688,0.534,0.61,0.687,0.687,0.304,0.434,0.013,0.013,0.606,DNA-32B_LSal,2.1
-0.382,0.53,0.85,0.639,0.746,0.849,0.849,0.469,0.538,0.074,0.074,0.742,DNA-32_LSal,2.1
-0.395,0.433,0.766,0.673,0.759,0.765,0.765,0.341,0.438,0.114,0.114,0.755,DNA-35_LSal,2.1
-0.428,0.439,0.716,0.613,0.676,0.715,0.715,0.323,0.444,0.027,0.027,0.673,DNA-36_LSal,2.1
-0.367,0.444,0.721,0.748,0.709,0.72,0.72,0.329,0.448,0.084,0.084,0.706,DNA-37_LSal,2.1
-0.367,0.26,0.476,0.591,0.55,0.475,0.475,0.127,0.262,0.002,0.002,0.548,DNA-38_LSal,2.1
-0.35,0.395,0.651,0.651,0.662,0.649,0.649,0.296,0.399,0.035,0.035,0.658,DNA-39_LSal,2.1
-0.218,0.459,0.79,0.903,0.756,0.789,0.789,0.481,0.469,0.181,0.181,0.751,DNA-3A_NV,2.1
-0.419,0.31,0.523,0.728,0.618,0.523,0.523,0.311,0.312,0.03,0.03,0.615,DNA-3A_PPo,2.1
-0.293,0.268,0.521,0.607,0.581,0.52,0.52,0.226,0.271,0.018,0.018,0.579,DNA-3B_LSal,2.1
-0.424,0.426,0.65,0.775,0.685,0.649,0.649,0.219,0.429,0.089,0.089,0.682,DNA-3B_PPo,2.1
-0.374,0.161,0.434,0.847,0.626,0.433,0.433,0.172,0.163,0.066,0.066,0.623,DNA-3B_SBi,2.1
-0.367,0.325,0.535,0.617,0.582,0.535,0.535,0.15,0.327,-0.0,-0.0,0.58,DNA-3C_LSal,2.1
-0.333,0.427,0.757,0.688,0.832,0.755,0.755,0.408,0.432,0.057,0.057,0.827,DNA-3N_PPa,2.1
-0.254,0.578,0.987,0.843,0.863,0.985,0.985,0.712,0.588,0.161,0.161,0.858,DNA-3_ACar,2.1.1.3
-0.293,0.403,0.732,0.953,0.751,0.732,0.732,0.29,0.411,0.159,0.159,0.749,DNA-3_AG,2.1
-0.275,0.14,0.324,0.551,0.436,0.323,0.323,0.075,0.14,-0.074,-0.074,0.433,DNA-3_AN,2.1.1.10
-0.728,0.44,0.378,0.578,0.401,0.378,0.378,0.197,0.429,0.057,0.057,0.399,DNA-3_ATr,2.1
-0.313,0.387,0.666,0.633,0.652,0.666,0.666,0.242,0.392,0.023,0.023,0.648,DNA-3_CQ,2.1
-0.365,0.181,0.424,0.553,0.484,0.422,0.422,0.101,0.182,-0.092,-0.092,0.481,DNA-3_EL,2.1
-0.187,0.043,0.289,0.612,0.469,0.288,0.288,0.059,0.044,-0.076,-0.076,0.466,DNA-3_FV,2.1
-0.394,0.306,0.609,0.672,0.676,0.608,0.608,0.197,0.31,0.018,0.018,0.671,DNA-3_LMi,2.1
-0.358,0.2,0.378,0.673,0.485,0.377,0.377,0.117,0.199,0.003,0.003,0.483,DNA-3_LSal,2.1
-0.252,0.195,0.439,0.664,0.465,0.438,0.438,0.13,0.198,-0.033,-0.033,0.46,DNA-3_LVa,2.1
-0.283,0.426,0.763,0.591,0.708,0.761,0.761,0.325,0.434,-0.032,-0.032,0.702,DNA-3_Mad,2.1
-0.297,0.206,0.379,0.524,0.441,0.379,0.379,0.139,0.205,-0.068,-0.068,0.436,DNA-3_MLP,2.1
-0.225,0.301,0.624,0.959,0.705,0.622,0.622,0.33,0.309,0.168,0.168,0.697,DNA-3_NV,2.1
-0.426,0.449,0.64,0.481,0.602,0.639,0.639,0.296,0.451,-0.048,-0.048,0.6,DNA-3_OS,2.1
-0.265,0.219,0.463,0.794,0.628,0.461,0.461,0.212,0.221,0.076,0.076,0.624,DNA-3_PPac,2.1
-0.261,0.472,0.818,0.531,0.684,0.817,0.817,0.483,0.478,-0.039,-0.039,0.678,DNA-3_PSt,2.1
-0.235,0.409,0.803,0.789,0.884,0.803,0.803,0.39,0.415,0.138,0.138,0.88,DNA-3_RC,2.1
-0.612,0.24,0.396,0.592,0.527,0.395,0.395,0.161,0.24,0.035,0.035,0.526,DNA-3_SBi,2.1
-0.372,0.231,0.465,0.656,0.608,0.464,0.464,0.137,0.231,0.014,0.014,0.605,DNA-3_SSa,2.1
-0.44,0.506,0.813,0.544,0.719,0.811,0.811,0.445,0.514,-0.016,-0.016,0.715,DNA-4-1_DR,2.1
-0.409,0.487,0.71,0.526,0.615,0.71,0.71,0.369,0.492,0.013,0.013,0.611,DNA-4-1_HM,2.1
-0.317,0.263,0.505,0.631,0.577,0.504,0.504,0.171,0.266,-0.003,-0.003,0.573,DNA-4-1_NV,2.1
-0.382,0.301,0.597,1.207,0.804,0.594,0.594,0.293,0.304,0.296,0.296,0.799,DNA-5-14_NV,2.1.1.3
-0.372,0.34,0.618,0.662,0.646,0.617,0.617,0.233,0.345,-0.012,-0.012,0.642,DNA-5-15_NV,2.1.1.3
-0.33,0.37,0.646,0.654,0.657,0.645,0.645,0.22,0.375,0.021,0.021,0.654,DNA-5_AAe,2.1
-0.307,0.262,0.541,0.752,0.667,0.539,0.539,0.163,0.264,0.01,0.01,0.663,DNA-5_AFC,2.1.1.3
-0.271,0.2,0.348,0.431,0.41,0.347,0.347,0.095,0.199,-0.079,-0.079,0.405,DNA-5_ALy,2.1
-0.179,0.348,0.53,0.679,0.513,0.529,0.529,0.141,0.35,0.049,0.049,0.506,DNA-5_CQ,2.1
-0.161,0.067,0.349,0.758,0.521,0.347,0.347,0.138,0.07,0.007,0.007,0.515,DNA-5_Crp,2.1.1.7
-0.368,0.237,0.459,0.668,0.566,0.458,0.458,0.147,0.238,-0.012,-0.012,0.562,DNA-5_LMi,2.1
-0.37,0.342,0.6,0.627,0.604,0.599,0.599,0.213,0.345,-0.021,-0.021,0.599,DNA-5_LVa,2.1
-0.35,0.459,0.712,0.574,0.664,0.711,0.711,0.291,0.464,0.041,0.041,0.662,DNA-5_PBa,2.1
-0.254,0.205,0.466,0.756,0.604,0.464,0.464,0.191,0.209,0.02,0.02,0.6,DNA-5_PPac,2.1
-0.368,0.333,0.665,0.802,0.723,0.664,0.664,0.268,0.337,0.127,0.127,0.72,DNA-5_PPo,2.1
-0.304,0.226,0.471,0.656,0.613,0.469,0.469,0.149,0.228,0.029,0.029,0.61,DNA-5_SSa,2.1
-0.419,0.58,0.799,0.505,0.638,0.799,0.799,0.492,0.586,0.014,0.014,0.635,DNA-5_STu,2.1
-0.282,0.386,0.746,0.699,0.765,0.744,0.744,0.325,0.394,0.049,0.049,0.76,DNA-6-10_NV,2.1
-0.233,0.37,0.694,0.793,0.687,0.692,0.692,0.333,0.374,0.008,0.008,0.685,DNA-6-11_NV,2.1
-0.335,0.359,0.689,0.687,0.724,0.687,0.687,0.186,0.365,-0.001,-0.001,0.719,DNA-6-1_NV,2.1.1.3
-0.238,0.205,0.497,0.78,0.661,0.496,0.496,0.127,0.207,0.125,0.125,0.656,DNA-6_STu,2.1
-0.305,0.159,0.497,0.49,0.568,0.494,0.494,0.195,0.163,-0.055,-0.055,0.561,DNA-8-4_NV,2.1
-0.372,0.43,0.651,0.577,0.607,0.651,0.651,0.241,0.433,0.008,0.008,0.604,DNA-84_LSal,2.1
-0.305,0.272,0.45,0.624,0.527,0.45,0.45,0.081,0.272,0.026,0.026,0.524,DNA-86_LSal,2.1
-0.59,0.555,0.725,0.51,0.559,0.725,0.725,0.313,0.557,0.006,0.006,0.556,DNA-8_OS,2.1
-0.299,0.197,0.419,0.589,0.52,0.417,0.417,0.03,0.2,-0.095,-0.095,0.516,DNA-8_SSa,2.1
-0.432,-0.094,0.3,1.057,0.685,0.294,0.294,0.021,-0.093,0.257,0.257,0.68,DNA-9-15A_NV,2.1
-0.336,0.215,0.419,0.723,0.568,0.417,0.417,0.168,0.215,0.042,0.042,0.565,DNA-9-15_NV,2.1
-0.394,0.377,0.647,0.624,0.649,0.646,0.646,0.197,0.382,0.007,0.007,0.646,DNA-9-16_NV,2.1
-0.254,0.228,0.516,0.631,0.604,0.514,0.514,0.161,0.231,-0.024,-0.024,0.6,DNA-9-17_NV,2.1
-0.277,0.247,0.525,0.795,0.67,0.524,0.524,0.204,0.251,0.054,0.054,0.665,DNA-9-2N_Mad,2.1.1.10
-0.504,0.437,0.723,0.805,0.775,0.722,0.722,0.294,0.441,0.124,0.124,0.771,DNA-like-8_Hmel,2.1
-0.485,0.469,0.752,0.811,0.739,0.751,0.751,0.169,0.473,0.139,0.139,0.735,DNA-N26_DR,2.1
-0.357,0.586,0.877,0.582,0.757,0.879,0.879,0.626,0.593,0.019,0.019,0.755,DNA-TA-2_STu,2.1
-0.165,0.202,0.561,0.634,0.724,0.56,0.56,0.248,0.208,-0.016,-0.016,0.72,DNA-TA-3_NV,2.1
-0.402,0.428,0.752,0.752,0.776,0.75,0.75,0.367,0.432,0.052,0.052,0.771,DNA-X-18_DR,2.1
-0.341,0.203,0.441,0.749,0.625,0.439,0.439,0.148,0.204,0.028,0.028,0.621,DNA-X-2B_DR,2.1
-0.474,0.445,0.697,0.515,0.634,0.696,0.696,0.299,0.449,-0.018,-0.018,0.631,DNA0-6_CGi,2.1
-0.532,-0.004,0.339,0.893,0.684,0.335,0.335,-0.146,-0.0,0.103,0.103,0.679,DNA1-2_ML,2.1
-0.339,0.251,0.529,0.804,0.748,0.527,0.527,0.242,0.255,0.085,0.085,0.745,DNA10-1B_CGi,2.1
-0.191,0.643,1.189,0.998,1.047,1.189,1.189,0.869,0.662,0.23,0.23,1.04,DNA10-1_ATr,2.1
-0.119,0.287,0.662,0.805,0.747,0.659,0.659,0.35,0.292,0.21,0.21,0.74,DNA10-1_CGi,2.1
-0.269,0.218,0.511,0.647,0.534,0.51,0.51,0.059,0.22,-0.02,-0.02,0.53,DNA10-1_OS,2.1
-0.2,0.18,0.434,0.641,0.507,0.432,0.432,0.117,0.181,-0.107,-0.107,0.504,DNA10a_AFC,2.1
-0.192,0.106,0.37,0.7,0.455,0.369,0.369,0.088,0.107,-0.067,-0.067,0.451,DNA10b_AFC,2.1
-0.234,0.36,0.791,1.076,0.928,0.787,0.787,0.341,0.367,0.158,0.158,0.921,DNA11a_Lch,2.1
-0.306,0.344,0.657,0.727,0.675,0.655,0.655,0.289,0.349,0.015,0.015,0.669,DNA11_AFC,2.1.1.3
-0.387,0.313,0.538,0.648,0.611,0.536,0.536,0.194,0.314,0.001,0.001,0.607,DNA13TA1_DR,2.1
-0.357,0.276,0.534,0.708,0.615,0.532,0.532,0.211,0.28,0.025,0.025,0.611,DNA13_AFC,2.1.1.3
-0.368,0.21,0.496,0.758,0.683,0.493,0.493,0.092,0.213,0.022,0.022,0.677,DNA14-5-1_DR,2.1
-0.331,0.3,0.54,0.65,0.566,0.538,0.538,0.293,0.303,-0.063,-0.063,0.562,DNA14_Lch,2.1
-0.258,0.406,0.812,0.726,0.794,0.81,0.81,0.45,0.414,0.018,0.018,0.788,DNA17_Lch,2.1
-0.25,0.432,0.72,0.652,0.695,0.718,0.718,0.26,0.438,-0.079,-0.079,0.692,DNA18_Lch,2.1
-0.223,0.374,0.824,1.059,0.894,0.822,0.822,0.49,0.382,0.182,0.182,0.887,DNA1a_Lch,2.1
-0.372,0.364,0.601,0.696,0.648,0.6,0.6,0.224,0.368,0.101,0.101,0.645,DNA2-12_CGi,2.1
-0.363,0.333,0.58,0.695,0.565,0.579,0.579,0.168,0.335,0.012,0.012,0.562,DNA2-14_CGi,2.1
-0.274,0.361,0.724,0.891,0.79,0.721,0.721,0.387,0.371,0.191,0.191,0.783,DNA2-1_PTrit,2.1
-0.429,-0.113,0.174,0.787,0.591,0.169,0.169,-0.083,-0.114,0.064,0.064,0.587,DNA2-1_Tad,2.1
-0.274,0.476,0.75,0.638,0.706,0.749,0.749,0.416,0.483,0.057,0.057,0.701,DNA2-1_TCa,2.1
-0.349,0.301,0.64,1.044,0.761,0.64,0.64,0.342,0.307,0.188,0.188,0.755,DNA29_Lch,2.1
-0.135,-0.016,0.172,0.536,0.321,0.171,0.171,0.05,-0.016,-0.113,-0.113,0.321,DNA3-11_PSt,2.1
-0.328,0.273,0.505,0.706,0.625,0.503,0.503,0.13,0.277,0.096,0.096,0.624,DNA3-12_CGi,2.1
-0.377,0.263,0.548,0.852,0.682,0.547,0.547,0.204,0.266,0.058,0.058,0.678,DNA3-1_DR,2.1
-0.473,0.23,0.497,0.388,0.484,0.495,0.495,0.141,0.235,-0.2,-0.2,0.483,DNA3-21_PSt,2.1
-0.157,0.382,0.547,0.56,0.493,0.542,0.542,0.303,0.389,-0.083,-0.083,0.486,DNA3-2_ATr,2.1
-0.426,0.677,1.015,0.777,0.85,1.014,1.014,0.468,0.686,0.108,0.108,0.845,DNA3-8_CGi,2.1
-0.328,0.28,0.589,0.699,0.619,0.587,0.587,0.279,0.284,0.035,0.035,0.613,DNA31b_AFC,2.1.1.3
-0.308,0.266,0.558,0.722,0.678,0.557,0.557,0.189,0.27,0.02,0.02,0.675,DNA37a_AFC,2.1
-0.387,0.354,0.647,0.674,0.686,0.646,0.646,0.268,0.359,0.037,0.037,0.683,DNA4-25_CGi,2.1
-0.413,0.218,0.42,0.599,0.52,0.418,0.418,0.094,0.217,-0.101,-0.101,0.517,DNA50_AFC,2.1
-0.117,0.233,0.574,0.896,0.693,0.571,0.571,0.257,0.242,0.152,0.152,0.683,DNA8-102_AP,2.1
-0.446,0.522,0.777,0.794,0.738,0.776,0.776,0.231,0.526,0.13,0.13,0.734,DNA8-108_AP,2.1
-0.384,0.284,0.525,0.717,0.632,0.524,0.524,0.141,0.284,-0.005,-0.005,0.629,DNA8-10_DR,2.1.1.3
-0.195,0.489,1.033,1.225,1.02,1.031,1.031,0.642,0.502,0.316,0.316,1.011,DNA8-11_CB,2.1
-0.353,0.256,0.573,0.762,0.717,0.571,0.571,0.201,0.259,0.094,0.094,0.712,DNA8-12_CGi,2.1
-0.362,0.47,0.685,0.609,0.666,0.685,0.685,0.289,0.474,0.014,0.014,0.664,DNA8-24_AP,2.1
-0.424,0.388,0.607,0.632,0.613,0.606,0.606,0.16,0.39,-0.024,-0.024,0.609,DNA8-26_DR,2.1
-0.301,0.272,0.497,0.559,0.526,0.496,0.496,0.107,0.275,-0.058,-0.058,0.523,DNA8-2_MLP,2.1
-0.229,-0.083,0.117,0.669,0.359,0.116,0.116,0.067,-0.082,0.111,0.111,0.358,DNA8-2_PGr,2.1
-0.33,0.537,0.872,0.618,0.775,0.872,0.872,0.519,0.545,0.053,0.053,0.772,DNA8-3_CQ,2.1
-0.409,0.444,0.792,0.964,0.878,0.79,0.79,0.437,0.452,0.159,0.159,0.875,DNA8-42_AP,2.1
-0.392,0.326,0.675,1.279,0.998,0.673,0.673,0.374,0.326,0.36,0.36,0.992,DNA8-4_AMi,2.1
-0.328,0.479,0.794,0.673,0.759,0.793,0.793,0.415,0.485,0.051,0.051,0.754,DNA8-4_CQ,2.1
-0.365,0.363,0.691,0.63,0.737,0.689,0.689,0.242,0.369,-0.003,-0.003,0.732,DNA8-4_DR,2.1.1.3
-0.367,0.226,0.433,0.688,0.579,0.432,0.432,0.186,0.226,0.041,0.041,0.572,DNA8-4_EL,2.1
-0.3,0.264,0.507,0.783,0.644,0.505,0.505,0.178,0.266,0.049,0.049,0.64,DNA8-4_LMi,2.1
-0.427,0.631,0.895,0.644,0.76,0.895,0.895,0.443,0.639,0.081,0.081,0.757,DNA8-52_AP,2.1
-0.522,0.325,0.616,0.65,0.653,0.615,0.615,0.156,0.328,0.054,0.054,0.65,DNA8-53_AP,2.1
-0.52,0.291,0.59,0.543,0.678,0.59,0.59,0.334,0.293,0.051,0.051,0.679,DNA8-54_AP,2.1
-0.479,0.305,0.688,0.839,0.879,0.687,0.687,0.211,0.308,0.112,0.112,0.876,DNA8-57B_AP,2.1
-0.419,0.245,0.579,0.817,0.798,0.577,0.577,0.274,0.25,0.084,0.084,0.794,DNA8-58_AP,2.1.1.3
-0.357,0.231,0.447,0.556,0.513,0.446,0.446,0.1,0.232,-0.069,-0.069,0.509,DNA8-5_EL,2.1
-0.415,0.286,0.552,0.657,0.548,0.552,0.552,0.143,0.289,0.007,0.007,0.544,DNA8-7_CGi,2.1
-0.246,0.439,0.715,0.684,0.671,0.714,0.714,0.349,0.444,0.008,0.008,0.667,DNA8-9_CB,2.1
-0.465,0.281,0.5,0.68,0.6,0.498,0.498,0.152,0.282,0.01,0.01,0.597,DNA9-1_EL,2.1
-0.388,0.441,0.715,0.809,0.772,0.714,0.714,0.41,0.446,0.097,0.097,0.769,DNA9-1_SIn,2.1
-0.276,0.176,0.421,0.631,0.542,0.421,0.421,0.145,0.178,-0.025,-0.025,0.54,DNA9-30_OS,2.1
-0.302,0.146,0.379,0.53,0.494,0.377,0.377,0.057,0.148,-0.052,-0.052,0.49,DNA9-34_OS,2.1
-0.27,0.115,0.397,0.805,0.616,0.396,0.396,0.074,0.119,0.038,0.038,0.613,DNA9-35_OS,2.1
-0.361,0.418,0.674,0.612,0.587,0.674,0.674,0.392,0.423,-0.034,-0.034,0.584,DNA9-37_OS,2.1
-0.389,0.396,0.657,0.613,0.666,0.656,0.656,0.301,0.403,0.026,0.026,0.664,DNA9-3_FV,2.1
-0.553,0.52,0.745,0.557,0.641,0.745,0.745,0.371,0.526,0.075,0.075,0.637,DNA9-3_Mad,2.1
-0.323,0.331,0.57,0.781,0.623,0.569,0.569,0.244,0.334,0.036,0.036,0.617,DNA9-3_MLP,2.1
